author,title,translation,label
TVR,"Rezultatele finale ale alegerilor parlamentare 2020: PSD, PNL, USR PLUS, AUR și UDMR vor forma viitorul Parlament","Numărul total al voturilor valabil exprimate este de 5.901.915, prezența la vot fiind de 33.24 % din numărul total al alegătorilor înscriși în listele electorale permanente.",1
TVR,"Florin Cîțu, validat de BPN al PNL ca propunere pentru funcția de premier.  ”Obiectivul principal este să formăm această majoritate parlamentară, pentru a da cât mai repede un guvern”","Ludovic Orban, președintele PNL, a spus că a fost convocat Biroul Politic Național al Partidului pentru a decide propunerea pentru funcția de prim-ministru.",1
TVR,"IMM-urile cer înființarea unui Minister al Antreprenoriatului, Turismului și Digitalizării","Conform acestuia, existenţa unui Minister al Antreprenoriatului, Digitalizării și Turismului este necesară pentru dezvoltarea politicilor de susținere a IMM-urilor, implementarea programelor naționale de finanțare a IMM-urilor și a programelor de ajutor de stat, pentru implementarea Programului România Tech Nation și punerea în aplicare a Programului strategic de susținere a Centrelor de Depozitare, Colectare și Distribuție a produselor agro-alimentare românești.",1
TVR,"Liderul deputaţilor PSD, Alfred Simonis: Preşedintele Klaus Iohannis ar merita să fie suspendat pentru ce a făcut în ultimul an","El a adăugat că alegerile parlamentare ar fi trebuit amânate, iar ""adevăratele obiective ale clasei politice să fie cu totul altele"".",1
TVR,"Ministrul Afacerilor Interne, Marcel Vela: În ziua alegerilor au fost constatate 34 de contravenții și 59 de infracțiuni. Sunt cercetate 48 de persoane","- MAI a fost la datorie în această perioadă, inclusiv în ziua votului pentru ca procesul să se desfășoare transparent, democratic și cu respectarea legii, inclusiv cu respectarea măsurilor luate pentru prevenirea răspândirii pandemiei de covid-19",1
TVR,Liberalii au trei propuneri pentru funcția de premier,"""Preşedintele îl va alege din lista celor trei cu care a plecat fostul premier, preşedintele PNL. Dânsul a plecat spre Cotroceni şi va veni cu numele dintre cele trei, care va fi validat de către Biroul Permanent Naţional al PNL (...), urmând ca premierul să stea de vorbă cu celelalte două forţe politice, respectiv USR PLUS şi UDMR pentru a constitui echipa. (...) Până pe 22 putem avea un Guvern care să fie în pâine şi să treacă la administrarea treburilor ţării"", a afirmat Rareş Bogdan la sediul PNL.",1
TVR,"Un deputat PSD, bolnav de COVID-19, a murit","Avea 50 de ani, era deputat PSD de Buzău la primul mandat și membru în comisia de sănătate a Camerei.",1
TVR,Eugen Tomac demisionează din funcția de președinte al PMP,"„Considerăm că în democrație este absolut esențial să privim cu realism spre realitate”, a spus Tomac.",1
TVR,"Studiu: 6 țări din 10 au luat măsuri îngrijorătoare din punct de vedere democratic, pe timpul pandemiei","Pentru regimurile considerate democratice, proporţia este de 43%, în timp ce pentru regimurile autoritare ea ajunge la 90%, conform ONG-ului cu sediul la Stockholm şi specializat în analizarea situaţiei democraţiei în lume.",1
TVR,CCR dezbate sesizarea Guvernului privind acordarea unui stimulent de risc personalului din învăţământ în contextul pandemiei,"Proiectul de lege, adoptat de Camera Deputaţilor pe 13 octombrie, prevede acordarea unui stimulent de risc cadrelor didactice, precum şi personalului didactic auxiliar şi personalului nedidactic din învăţământul preuniversitar şi universitar de stat, din învăţământul particular acreditat şi din unităţile de învăţământ preuniversitar înfiinţate în structura instituţiilor de învăţământ superior, în cuantum de 2.000 de lei lunar, respectiv de 1.500 de lei lunar, pe durata stării de alertă şi a stării de urgenţă, pentru implicarea şi expunerea în faţa riscului răspândirii SARS-CoV-2.",1
TVR,"Marcel Ciolacu: Voi avea o discuție cu colegii mei. Dacă nu suntem invitați ca partid câștigător, să nu mergem la consultările de la Cotroceni","Președintele PSD, Marcel Ciolacu, a declarat că reprezentanții partidelor de dreapta și președintele României, Klaus Iohannis, nu țin cont de rezultatul votului de dumincă, dar ar trebui să recunoască eșecul politic total sancționat prin vot de către români.",1
TVR,Cum va arăta viitorul Parlament. Câte mandate revin fiecărui partid,"La Camera Deputaților vor fi 329 de aleși. PSD va avea 110 deputați, PNL  - 93 de deputați, iar USR PLUS - 55 de dputați. AUR, noul partid intrat în Parlament va avea 33 de deputați, UDMR - 21 și Minoritățile Naționale - 17 aleși.",1
TVR,"Orban, după discuțiile cu Iohannis: Am făcut o analiză a alegerilor şi am discutat paşii pentru formarea unei majorităţi parlamentare","""El este baza acţiunii comune, mai ales că va fi vorba de un guvern de coaliţie, programul de guvernare va fi baza acţiunii comune a guvernului susţinut de partidele din coaliţie. (...) Până acum nu s-au deschis discuţii oficiale"", a spus Orban.Întrebat despre afirmaţiile venite de la reprezentanţi ai USR şi UDMR care nu ar fi, neapărat, de acord cu ""o persoană, un cadru militar"" ca propunere de premier, cu referire la Nicolae Ciucă, Orban a replicat: ""Îşi dau cu părerea fără să fi luat noi, încă, o decizie de propunere a unui premier"".""Deci, când se va lua o decizie instituțională în PNL, în forurile statutare, o vom prezenta"", a adăugat liderul PNL.Fiind întrebat dacă în discuţiile cu şeful statului acesta ar fi menţionat că ar prefera pe cineva anume ca propunere de prim-ministru, Orban a spus: ""Nu am discutat aceste aspecte"".",1
TVR,Prima zi de lucru a premierului interimar. Nicolae Ciucă și-a anunțat planurile pentru perioada următoare într-o declarație de presă care a durat un minut și jumătate,"Chiar din prima sa zi de mandat interimar, Nicolae Ciucă a început să facă schimbări în guvern. I-a cerut demisia secretarului general al Guvernului, un apropiat al lui Ludovic Orban, o funcție importantă în Executiv. De asemenea, i-a convocat pe miniștrii săi la o discuție informală, înainte de a merge la Palatul Cotroceni.",1
TVR,Partidele de dreapta care vor forma coaliția de guvernare negociază dur deja portofoliile de ministru,Liberalii au stabilit ferm și ministerele la care nu renunță.,1
TVR,Dragoş Condrea este noul secretar general al Guvernului,"Condrea îl înlocuieşte în funcţie pe Antonel Tănase, care a demisionat marţi de la conducerea Secretariatului General al Guvernului, la cererea premierului interimar.",1
TVR,"Iohannis: E absolută nevoie de concentrare maximă pe gestionarea pandemiei. În câteva zile - se vor livra 300 de ventilatoare, în mai puțin de o săptămână - va veni prima tranșă din cele 3 milioane de teste rapide","Şeful statului a subliniat nevoia de ""concentrare maximă pe gestionarea pandemiei"". El a punctat şi necesitatea respectării măsurilor sanitare și că se lucrează pentru extinderea capacităţii spitalelor.",1
TVR,BEC a decis renumărarea voturilor exprimate la alegerile parlamentare în mai multe secţii din Capitală,"Oficiul electoral al Sectorului 3 a solicitat desigilarea sacilor conţinând buletinele de vot întrebuinţate în vederea renumărării voturilor aferente procesului-verbal de stabilire a rezultatelor pentru Senat în cadrul Secţiei 479, întrucât ""există un dubiu rezonabil privind numărul de voturi valabil exprimate pentru Alianţa USR PLUS ca urmare a unei corecturi olografe, dubiu ce nu poate fi lămurit prin intermediul corelaţiilor din cadrul procesului-verbal"".",1
TVR,"Rezultate parțiale BEC, după centralizarea a 99,03% dintre voturi. Senat: PSD - 29,64%, PNL - 25,59%; Camera Deputaților: PSD - 29,24%, PNL - 25,17%","PSD a obținut la alegerile parlamentare  29,64% dintre voturile exprimate pentru Senat şi 29,24% pentru Camera Deputaţilor, este urmat de PNL, care a obţinut 25,59% la Senat şi 25,17% la Camera Deputaţilor, potrivit datelor prezentate marţi de Biroul Electoral Central, după centralizarea proceselor verbale din 99,03% dintre secţiile de votare.Pe locul al treilea se situează Alianţa USR PLUS, care a obţinut 15,55% la Senat şi 15,04% la Camera Deputaţilor.Partidul pentru Unirea Românilor (AUR) are 9,09% voturi la Senat şi 8,99% la Camera Deputaţilor, iar UDMR a obţinut 5,96% la Senat şi 5,82% la Camera Deputaţilor.",1
TVR,Antonel Tănase a demisionat din funcţia de secretar general al Guvernului la cererea premierului interimar Nicolae Ciucă,"""Le mulţumesc funcţionarilor Guvernului care şi-au făcut treaba repede şi bine. (...) Am avut un an plin de evenimente, an în care România a trecut prin cele mai grele momente din ultimii 30 de ani. Cu speranţa că mi-am făcut datoria aşa cum trebuia, mulţumesc încă o dată echipei Guvernului Orban pentru încrederea acordată şi, dragii mei, nu ne oprim aici. Voi lucra pentru Noul Bucureşti, aşa cum mi-am asumat în campania electorală"", a transmis el.",1
TVR,"Ludovic Orban, despre demisie: Am considerat că e un gest de onoare și de demnitate","Întrebat dacă preşedintele Klaus Iohannis i-a cerut demisia, el a replicat că demisia se dă ""din decizie personală"". ""Este o decizie personală pe care am luat-o eu"", a precizat liderul PNL.",1
TVR,"Premierul interimar Nicolae Ciucă întâlnire la ora 15.00 cu președintele Iohannis, cu ministrul Sănătății și cu Raed Arafat","Marți dimineață, ministrul apărării naționale, Ionel Nicolae Ciucă, a preluat exercitarea mandatului de prim-ministru interimar. Ciucă a fost numit premier interimar de președintele Iohannis, după demisia lui Ludovic Orban.",1
TVR,"Nicolae Ciucă, premier interimar: Ne vom axa pe gestionarea pandemiei și punerea în aplicare a strategiei de vaccinare","„Urmare a deciziei României Klaus Iohannis, începând de ieri (luni - n.r.) am preluat conducerea interimară a guvernului României până la formarea noului Executiv. În perioada următoare vom continua să focalizăm atenția guvernului pe prioritățile legate de gestionarea pandemiei COVID-19, punerea în aplicare a strategiei de vaccinare, vom continua măsurile economice în vederea sprijinirii celor afectați de această criză și de asemenea ne vom focaliza atenția pe ceea ce înseamnă finalizarea anului financiar 2020 și pregătire a anului financiar 2021”, a anunțat Nicolae Ciucă.",1
TVR,Reacții după demisia lui Ludovic Orban. Dâncu: Se încearcă să se simuleze că acest guvern a plătit pentru greșelile de guvernare. Cioloș: Un semnal şi o nevoie să intrăm într-o nouă fază,"A fost un gest care arată recunoașterea faptului că românii au taxat întreaga politică guvernamentală din acest an, pentru că premierul a amestecat prea mult discuția electorală cu guvernarea, este de părere Vasile Dâncu.",1
TVR,"AUR, surpriza alegerilor, devine a patra formațiune ca pondere în Parlament",Adevărata consacrare vine însă odată cu inițiativele sale unioniste. Face din unirea Basarabiei cu România un adevărat țel și fondează acțiunea Platforma Civică 2012.,1
TVR,"ALEGERI PARLAMENTARE | PSD este pe primul loc, dar are nevoie de aliați pentru majoritate. Președintele Iohannis va convoca partidele la discuții","În mijlocul acestui tablou conturat de votul românilor, social-democrații revendică victoria și vor să preia guvernarea. Au deja o lista cu propuneri pentru funcția de prim-ministru. Alexandru Rafila este o variantă, spunea liderul PSD, Marcel Ciolacu.",1
TVR,"OSCE: Pozițiile politice ale președintelui României, o încălcare a standardelor internaționale","Potrivit prezentării făcute de şefa Misiunii Speciale ODIHR (Biroul pentru Instituţii Democratice şi Drepturile Omului) pentru Evaluarea Alegerilor din România, faptul că numeroase posturi de ştiri au preluat conferinţele de presă ale Klaus Iohannis a adus un avantaj Partidului Naţional Liberal.",1
TVR,"Sorin Grindeanu: „Ludovic Orban a declarat în urmă cu o săptămână că partidul care câștigă alegerile dă premierul""",El apreciază că românii au dat duminică „un vot de blam la adresa președintelui Iohannis și a guvernului său de incompetenți”.,1
TVR,"George Simion, copreşedintele AUR: Ne opunem constituirii şi funcţionării formaţiunilor politice pe criterii etnice. Președintele UDMR, Kelemen Hunor, despre AUR: Nu era nevoie de o astfel de forță în Parlament","La rândul său, Alianţa pentru Unirea Românilor (AUR) se opune constituirii şi funcţionării formaţiunilor politice pe criterii etnice şi susţine că UDMR nu îşi are locul în Parlamentul României.",1
TVR,"Klaus Iohannis: Partidele de centru dreapta au obținut peste 50% din voturi. Se cristalizează rapid deja o coaliție de centru-dreapta. Peste câteva zile, voi convoca consultări cu partidele","Președintele a afirmat că trebuie să fim foarte sinceri: participarea la vot a fost redusă și „este foarte clar că sunt mulți români care fie nu au primit suficientă informație despre aceste alegeri, fie sunt nemulțumiți de mine, de partide, de întreagă clasa politică sau de anumite măsuri luate. Eu văd aceste lucruri și este important ca noi toți politicienii să vedem aceste lucruri, să le analizăm și să venim în întâmpinarea românilor care nu au mers la vot”.",1
TVR,"Cioloș: Nu sunt rezultatele așteptate, dar nu alegătorii sunt responsabili. E nevoie de un nou început după aceste rezultate","Copreședintele USR PLUS a prezentat un document, „Revoluția bunei guvernări”, respectiv pașii concreți pentru a negocia formarea coaliției de guvernare USR PLUS - PNL.",1
TVR,"Alegeri în Diaspora. Prezență mare la vot în Italia, Spania, Republica Moldova, Germania și Marea Britanie","Prezența a fost modestă, cu un ritm mai susținut în a doua zi, în Italia, Spania, Republica Moldova, Germania și Marea Britanie.",1
TVR,"Predarea buletinelor de vot, între haos și bună organizare","La Cluj, buletinele de vot au fost aduse noaptea trecută la sediul Biroului Electoral Județean între orele 23 și 6, conform unei programări făcute în premieră în acest an. Autoritățile au încercat astfel să evite formarea cozilor.",1
TVR,Pierzătorii alegerilor. PMP și PRO România rămân în afara Parlamentului,"Victor Ponta, liderul Pro România, fost premier în perioada 2012-2015, era optimist aseară, după închiderea urnelor.",1
TVR,"Victor Ponta: Acum este timpul pentru familie, pentru prieteni adevărați, noi proiecte și noi provocări",El le mulțumește „din suflet” tuturor celor care i-au fost alături în proiect.,1
TVR,"Alegeri parlamentare 2020. Procedura de constituie a noului Parlament, după rezultatele finale","Camera Deputaţilor şi Senatul nou-alese se întrunesc în ziua şi la ora stabilite, prin actul de convocare emis de preşedintele României, se precizează în Regulamentele celor două camere.",1
TVR,Alegeri parlamentare 2020. S-au închis ultimele secții de votare din străinătate,"Procesul electoral a decurs în condiții bune pe durata tuturor celor 59 de ore, începând cu vineri, 4 decembrie 2020, ora 20.00, ora României, când s-a deschis votarea în prima zi la secția de votare din Auckland, Noua Zeelandă, și până luni, 7 decembrie 2020, ora 7.00, ora României, transmite MAE, într-un comunicat.",1
TVR,"Rezultate parțiale: PSD a obţinut cel mai mare scor, urmat de PNL şi USR PLUS. Au fost numărate peste 96% din voturi. Rezultate parțiale la ora 21.00","Până la ora 21:00, au fost centralizate la nivelul birourilor electorale de circumscripție județeană procesele - verbale centralizatoare din 18.855 secții de votare, reprezentând 96.43 % din totalul de 19.553 de secții de votare.",1
TVR,"Alina Gorghiu: N-o să stăm să facem o listă de premieri, avem o propunere de premier. Cred că se va putea face fără nicio problemă o majoritate de dreapta pro-europeană","""Este drept, prezența a fost una foarte slabă, dar o prezență pe care cu toții, sociologi, oameni politici, din păcate am cam anticipat-o. E o perioadă de pandemie, lumea a ascultat mesajele unora sau altora care au spus în mod constant că a merge la vot este o problemă și că te poți îmbolnăvi acolo. Aceasta a fost decizia electoratului, nu e o decizie pe care să o poți controla tu ca partid politic sau ca guvern. Speram să fie mult mai mare mobilizarea, dar să știți că nicio victorie nu este rușinoasă, chit că este cu un vot sau două diferență, un procent sau două, o victorie este o victorie"", a ținut să sublinieze Gorghiu.",1
TVR,"Dacian Cioloș despre posibilitatea de a ajunge premier: ""Eu sunt foarte clar angajat să îmi asum această responsabilitate dacă președintele României îmi va acorda această responsabilitate""",Dan Barna vrea să vadă și ce arată în final numărătoarea voturilor în privința voturilor obținute de cele 3 partide care ar fi trecut pragul pentru a intra în Parlament.,1
TVR,Kelemen Hunor: Un guvern cu 50% plus câteva voturi nu înseamnă un guvern stabil,"„Nu am avut astfel de discuții în această seară, nici în zilele trecute. Pot să vă spun ceea ce am mai spus nu numai în campania electorală, ci în toată această perioadă: România ar avea nevoie - și din punctul nostru de vedere asta ar fi de dorit – de un guvern stabil cu majoritate parlamentară solidă de centru-dreapta. Nu ne-am schimbat părerea, nu ne-am schimbat punctul de vedere, dar până când nu sunt numărate toate voturile mi-e greu să spun mai mult, mai ales că nu există nicio solicitare din partea nimănui să discutăm. Important este să avem un Guvern până în 22 - 23 decembrie și să fie unul stabil, asta înseamnă cel puțin 60% în Parlament. Un guvern cu 50% plus câteva voturi nu înseamnă un guvern stabil și ne vom întoarce în criza politică”, a spus Kelemen Hunor.",1
TVR,"Președintele PSD, Marcel Ciolacu, la TVR: ""Și domnul Alexandru Rafila poate fi o propunere de prim-ministru""","Ciolacu a atras atenția că, deocamdată, nu se știe ce partide vor intra în Parlament și cu ce pondere.",1
TVR,"Formațiunea AUR, surpriza alegerilor parlamentare","George Simion a lansat un partid nou, după alegerile europarlamentare din 2019, al cărui program politic are ca priorităţi: familia, patria, credinţa, libertatea. Principalul obiectiv al AUR este propunerea unirii dintre România şi Republica Moldova ca proiect de ţară.",1
TVR,"Ludovic Orban: PNL consideră că este câștigătorul acestor alegeri. Marcel Ciolacu: E nevoie de un guvern capabil, care are soluții. Cioloș: USR-PLUS este acum o forță politică matură","Președintele PNL s-a arătat încrezător că, odată ce toate opțiunile alegătorilor vor veni, se va ține cont de ele la numărătoare.",1
TVR,Procesul de votare din penitenciare s-a încheiat. Au votat pentru parlamentare peste 5000 de persoane,Procesul de votare s-a desfășurat cu respectarea măsurilor de protecţie impuse în actualul context epidemiologic.,1
TVR,"Votul pentru parlamentari s-a dat cu mască, distanțare fizică și trasee marcate",Maximum 15 persoane trebuie să fie în același timp într-o secție de vot. Cu tot cu membrii comisiilor care nu au  voie să atingă buletinele de vot sau cărțile de identitate.,1
TVR,"Patriarhul Daniel a votat pentru alegerile parlamentare la Școala ""Ienăchiţă Văcărescu"" din Capitală",Cei prezenţi au primit iconiţe din partea patriarhului.,1
TVR,"La vot în bar sau în prăznicar. În unele localități, birtul satului a fost transformat în secție de votare",Autoritățile au ales această variantă pentru că școala din localitate este închisă şi abandonată de mai mulţi ani.,1
TVR,Au ținut să voteze chiar dacă se luptă cu boala. O echipă a Știrilor TVR a însoțit urna mobilă la Spitalul Marius Nasta din Capitală,"Cu toate că trece prin această încercare cumplită, a ținut să voteze și a solicitat alături de alți pacienți urna mobilă.",1
TVR,"Votanții din satele depopulate vor un trai mai bun. Secție de vot în magazinul sătesc din Trestieni, județul Buzău","Are 12 sate, împrăștiate pe dealuri şi munţi. În cele mai retrase, nu mai locuiesc nici 50 de suflete. Majoritatea sunt bătrâni şi trăiesc în condiţii grele, fără apă curentă, gaze sau asfalt.",1
TVR,"Preşedintele unei secţii de votare din județul Alba, confirmat cu COVID-19. Activitatea a fost suspendată temporar pentru dezinfecţie",Activitatea preşedintelui secției a fost preluată de locţiitorul său.,1
TVR,Vot cu urna mobilă în spitalele din România la alegerile parlamentare 2020,Trei dintre acești pacienți sunt infectați cu SARS-CoV-2.,1
TVR,Cu gândul la România și la viitorul copiilor și al nepoților. Cum a decurs în Republica Moldova votul pentru noul Legislativ de la București,Zeci de persoane au așteptat să poată vota. Partea bună este că toți au purtat mască de protecție și au respectat distanțarea socială.,1
TVR,Nelu Tătaru: Campania de vaccinare va începe în ianuarie. Starea de alertă va fi prelungită până pe 14 ianuarie,"""Primii sunt cei din sistemul medical public şi privat. Avem aproape 550.000 de persoane în această cartografiere, urmând cei care sunt instituţionalizaţi, apoi cei care asigură bunăstarea şi buna funcţionare a societăţii. Sigur mă voi vaccina. Am repetat-o încă de la începutul acestei pandemii. Nu putem să ne imunizăm decât trecând prin boală sau făcând un vaccin. Tot acest an am aşteptat momentul în care să apară vaccinul. Acest vaccin a apărut, aşteptăm şi autorizarea de la Agenţia Europeană a Medicamentului. Sper să apară până de Crăciun şi atunci, din ianuarie să putem vaccina"", a declarat Nelu Tătaru.",1
TVR,"Sediul Parlamentului, o clădire controversată. Ca să fie construită au murit oameni, s-au demolat biserici, locuințe, monumente istorice, spitale","Socoteala lui  Ceaușescu nu s-a potrivit, însă, cu vremurile, în ciuda eforturilor uriașe cu care s-a ridicat, după demolarea cartierului Uranus, cea mai mare clădire administrativă civilă din lume.",1
TVR,Restanțe și priorități parlamentare,"Nici soarta secției speciale nu a fost tranșată. Justiția în sine va fi una dintre marile provocări ale noului Parlament, indiferent de configurația pe care o va avea.",1
TVR,"Parlamentare 2020 | Incidente la vot. Peste 100 de sesizări, din care 30 nu s-au confirmat. Au fost date amenzi și sunt cercetate 10 infracțiuni electorale","""Până în acest moment, au fost înregistrate 101 sesizări cu privire la producerea unor incidente electorale. În fiecare caz, au fost demarate imediat cercetări. Până acum 30 de sesizări nu s-au confirmat"", a subliniat ea.",1
TVR,"Cât ne costă un mandat de parlamentar. Aleșii încasează lunar câteva zeci de mii de lei fiecare, plus alte beneficii","Dincolo însă de indemnizația lunară, parlamentarii mai obțin venituri consistente din diurnă, cazare, transport și telefon, dar și cheltuielile decontate de Parlament pentru activitatea din teritoriu. Valoarea diurnei se ridică la 2% pe zi din indemnizație și de ea beneficiază toți aleșii care nu au domiciliul în București sau în județul Ilfov. Toți aceștia primesc o sumă importantă pentru cazare, nu mai mică „de jumătate din indemnizația brută a deputatului, respectiv al senatorului"", adică cel puțin 9.000 de lei lunar.",1
TVR,Alegeri parlamentare 2020. Iohannis: Să alegem un Parlament care face legi bune pentru România. Fiecare vot contează,"„Este, însă, extrem de important să mergem la vot. Alegerile nu se câștigă în sondaje, alegerile se câștigă la urne”, a adăugat președintele.",1
TVR,Alegeri parlamentare 2020 | Rolul Parlamentului: Atribuții și efecte,"Fiecare propunere legislativă iniţiată de parlamentari, Guvern sau cetăţeni, se discută prima oară în comisiile de specialitate, primeşte raport și avize din partea instituţiilor de resort și apoi se votează în plenul primei camere sesizate în funcție de domeniul abordat.",1
TVR,"Alegătorii din  satele izolate vor să nu fie ignorați. Localnicii din satul Punga, Buzău, au de mers 4 kilometri până la secția de vot","Cândva, pe ulițe se auzeau voci de copii. Acum, peste sat s-a așternut o liniște apăsătoare. Iar locul pare uitat de lume. Asfaltul nu a ajuns aici și nu există nici rețea de gaze.",1
TVR,"Parlamentare 2020 | Votul politicienilor. Orban: Am votat pentru o Românie dinamică, modernă, încrezătoare în forțele sale","„E o zi decisivă pentru evoluția ulterioară a României. Românii au puterea să decidă în ce direcție se va îndrepta România. Îi invit pe români să participe la această decizie fundamentală pentru destinul României”, a spus premierul Ludovic Orban.",1
TVR,"Parlamentare 2020 | Persoanele izolate, carantinate, aflate în spital sau arestate pot vota cu urna mobilă","Pentru prima dată alegerile se desfăşoară cu localităţi aflate în carantină din cauza numărului de îmbolnăviri de COVID-19, dar alegătorii se vor putea prezenta la urne fără să fie nevoiţi să dea o declaraţie pe propria răspundere.",1
TVR,Sute de cetăţeni români din Republica Moldova au mers la secţiile de vot pentru a alege viitorii deputaţi şi senatori din Parlamentul de la Bucureşti,"Pentru alegătorii din Cahul a fost deschisă o secţie de votare în incinta Casei de Cultură ""Nicolae Botgros"".",1
TVR,EXCLUSIVITATE Pentru românii din Marea Britanie au fost deschise 50 de secții de votare. Un reportaj de Felix Totolici,"George Răzvan Bodescu s-a stabilit în Marea Britanie, în Portsmouth, la începutul anului 2010. Este căsătorit și are un copil. De profesie inginer, a pus bazele propriei companii de transport executiv-VIP, fiind recunoscut ca partener al London Fashion Week.",1
TVR,Aproape 19 milioane de români sunt așteptați duminică la urne pentru a-și alege parlamentarii. Implicațiile acestui vot,"Constituția țării spune că ""Parlamentul este organul reprezentativ suprem al poporului român şi unica autoritate legiuitoare a ţării"".",1
TVR,Al doilea scrutin în condiții sanitare speciale. Nu puteți vota decât în circumscripția în care aveți domiciliul sau reședința,"Din acest motiv, nu puteți vota decât în circumscripția în care aveți domiciliul sau reședința.",1
TVR,EXCLUSIVITATE Speranțele românilor care și-au exercitat dreptul de vot în Spania. Un reportaj de Oana Dobrescu,În Spania trăiește de 3 ani și este profesor și traducător de limba chineză. Cel mai mult își dorește o Românie Mare.,1
TVR,BEC a cerut Poștei Române detalii despre voturile prin corespondență. Răspunsul companiei. Premierul Ludovic Orban: Rog pe cetățenii cărora nu li s-a validat votul să-și exercite dreptul în cursul zilei de mâine,"35.880 de români au validat cereri în aplicație pentru acest tip de vot, însă la misiunile diplomatice și la cele 3 secții organizate de MAE au ajuns plicurile cu voturile a 21.600 de oameni.",1
TVR,Alegeri parlamentare 2020 | Prezență modestă în prima zi de vot în străinătate. Probleme la votul prin corespondență. În diaspora sunt 748 de secții,"Potrivit MAE, procesul decurge în condiții foarte bune. Secțiile sunt dotate corespunzător, inclusiv cu mijloacele de protecţie sanitară. În țările unde pandemia a adus restricții de circulație, spre exemplu în Franța, românii trebuie să completeze declarația de deplasare emisă de autoritățile de la Paris și să bifeze căsuța cu numărul 7.",1
TVR,"Românii din străinătate votează în două zile, sâmbătă și duminică. Votul a început deja în Noua Zeelandă","În Europa sunt restricții de circulație chiar în țările unde trăiesc cei mai mulți români: Italia, Spania și Franța.",1
TVR,Ministrul Mediului anunță plantarea de perdele forestiere pe A2 și DN 2B,Reprezentantul Guvernului mai susține că România are nevoie de plantări de perdele forestiere pe o lungime de aproape 2.000 de kilometri.,1
TVR,"Arafat: Oamenii vor putea merge la vot fără restricții / Nu ar trebui să mai vedem întruniri de sute de persoane, ca la locale","„Toți cei care au dreptul de a vota pot merge în intervalul 6 decembrie 2020, orele 5:00 dimineața și 7 decembrie 2020, orele 1:00, cu excepția persoanelor izolate și carantinate la domiciliu sau în altă locație”, a spus Raed Arafat.",1
TVR,Guvern: Măsurile pentru susținerea angajaților și profesioniștilor au fost prelungite până la 30 iunie 2021,"De asemenea, măsura privind timpul redus de muncă pentru salariați/profesioniști (OUG 132/2020) se prelungește până la aceeași dată.",1
TVR,"Preşedintele Klaus Iohannis: Dacă fiecare dintre noi va respecta normele, nu vor fi motive de îngrijorare suplimentare. Vă îndemn să veniți în număr cât mai mare la vot","Declarațiile președintelui vin în contextul în care  joi a  fost aprobată în ședința Consiliului Suprem de Apărarea a Țării strategia de vaccinare împotriva noului coronavirus, iar azi, Valeriu Gheorghiță, coordonatorul campaniei de vaccinare,  a prezentat strategia, într-o conferință de presă la finalul ședinței de Guvern.",1
TVR,Guvernul a adăugat trei noi stațiuni turistice de interes local,Bala este inclusă în Ruta Națională a Orașelor și Stațiunilor Balneare Istorice din România.,1
TVR,Parlamentare 2020 | Cine și cum poate vota prin intermediul urnei speciale mobile. Cum votează persoanele aflate în izolare sau carantină,"Cererile pentru exercitarea dreptului de vot cu urna mobilă pentru cetățenii care nu pot ajunge la sediul secției la care sunt arondați se face doar dacă alegătorii au domiciliul sau reședința în circumscripția electorală în care se află secția de votare, însă cererile pot fi depuse la cea mai apropiată secție de imobilul unde se află persoana care solicită deplasarea echipei cu urna mobilă.",1
TVR,"Ludovic Orban: Mă voi vaccina, cu respectarea ordinii priorităților din strategia de vaccinare","Întrebat dacă demnitarii sunt prioritari în această strategie, el spus: ""Evident că nu"".",1
TVR,Parlamentare 2020 | Astăzi este ultima zi de campanie electorală,"Pe 12 noiembrie, Comitetul Naţional pentru Situaţii de Urgenţă a stabilit, prin hotărârea adoptată privind prelungirea stării de alertă pe teritoriul României cu încă 30 de zile începând cu data de 14 noiembrie, mai multe măsuri privind perioada de proces electoral pentru alegerile parlamentare.",1
TVR,"HARTA INTERACTIVĂ a secțiilor de votare din străinătate, lansată de MAE","Harta secțiilor de votare în străinătate, ce poate fi accesată la link-ul https://www.mae.ro/maps/4083, permite cetățenilor români cu domiciliul sau reședința în străinătate să identifice secțiile de votare din apropiere și să-și planifice participarea la alegerile parlamentare organizate în străinătate pe 5 și 6 decembrie 2020, în intervalul orar 7.00 – 21.00 (ora locală), astfel încât să poată fi evitat riscul de producere a unor aglomerări la unele secții de votare din străinătate.",1
TVR,MAE organizează 748 de secţii de votare în străinătate pentru alegerile parlamentare,Iulian Ivan a subliniat că MAE a pus la dispoziţia alegătorilor harta interactivă a secţiilor de votare din străinătate care se regăseşte pe site-ul MAE.,1
TVR,"Iohannis: România ar putea primi la începutul anului viitor prima tranșă de vaccin, un milion de doze. Vaccinarea este voluntară, este sigură, este eficientă","""În şedinţa extraordinară a CSAT a fost aprobată strategia de vaccinare împotriva noului coronavirus"", a anunțat şeful statului, după ce a vizitat centrul de vaccinare anti-COVID-19 de la Romexpo.",1
TVR,"Președintele Klaus Iohannis, la bilanțul anual al CSM: Majoritatea parlamentară s-a dedicat trup și suflet să-i apere pe infractori","El adaugă că măsurile impuse pentru protejarea sănătății publice au determinat, inevitabil, modificări semnificative în derularea activităților curente din justiție.",1
