author,title,translation,label
TVR,"Oliver Păiuși (USR-PLUS) și Ramona Porumb (PNL), noii viceprimari al Sectorului 1","„Doresc să-i felicit pe Oliver Păiuși și pe Ramona Porumb! Am convingerea că împreună vom reconstrui Sectorul 1 și vom pune bazele unei administrații axate pe competență, corectitudine și transparență în cheltuirea banului public, care să răspundă astfel nevoilor și așteptărilor comunității din această zonă administrativă”, a declarat primarul Sectorului 1, Clotilde Armand.",1
TVR,Premierul interimar Nicolae Ciucă cere instituțiilor să verifice adeverința invocată de Diana Șoșoacă pentru a nu purta mască,Premierul interimar afirmă că instituțiile „sunt în măsură să se autosesizeze”.,1
TVR,"Preşedintele Klaus Iohannis a depus o coroană de flori în memoria victimelor Revoluţiei din 1989, în Piața Universității","Discursul lui Nicolae Ceauşescu a fost întrerupt de huiduieli şi fluierături ale grupurilor de protestatari, constituite spontan. Mitingul s-a spart, iar pe străzile din jur mii de oameni au manifestat pentru democraţie şi împotriva dictaturii.În cursul serii, demonstranţii, majoritatea tineri, s-au adunat în apropierea Hotelului Intercontinental din Piaţa Universităţii, unde au ridicat o baricadă în faţa dispozitivului de intervenţie. Forţele de ordine au primit dispoziţie să ""cureţe zona"". În cursul nopţii, s-a tras asupra demonstranţilor, fiind înregistraţi morţi şi răniţi. De asemenea, numeroşi manifestanţi au fost arestaţi şi duşi la închisoarea Jilava, din apropierea Bucureştiului.",1
TVR,Prima ședință a noului Parlament ales. Dispute în prima zi și controverse privind purtarea măștii,Prima zi de parlament a adus și un blocaj. Noii aleși nu se înțelegeau cum să-și împartă funcțiile în conducerea celor două Camere și în comisiile permanente.,1
TVR,"Partidele din coaliţie au semnat acordul de guvernare 2020-2024. Documentul prevede că Ludovic Orban şi Anca Dragu vor fi preşedinţi ai Camerei Deputaţilor, respectiv Senatului","Acordul de guvernare 2020 - 2024 prevede că propunerea pentru funcţia de prim-ministru este Florin Cîţu, pentru preşedinte al Senatului - Anca Dragu, iar pentru preşedinte al Camerei Deputaţilor - Ludovic Orban.",1
TVR,"Negocierile pentru noile funcții, pe final. Președintele Iohannis ar fi solicitat ca guvernul să intre în funcțiune până pe 27 decembrie","Potrivit unor surse, liberalii ar urma să preia conducerea ANAF, iar USR PLUS a Casei Naționale de Sănătate.",1
TVR,"Florin Cîțu, premier susținut de coaliție: Cred că vom finaliza negocierile duminică","„Sunt măsuri care pot fi implementate foarte curând, cu impact imediat pentru România. Din estimările noastre, cred că terminăm programul de guvernare mâine (duminică – n.r.) sau cel târziu luni și apoi să putem să avem mai rapid un nou Guvern și să putem să luăm aceste măsuri. (...) Încă nu am discutat (despre consultările de la Cotroceni - n.r.). Întâi să terminăm negocierile aici”, a spus Florin Cîțu.",1
TVR,"Noii parlamentari, prima zi la Casa Poporului",Fostul lider de sindicat Dumitru Coarnă se pregătește să schimbe baricada. Devine deputat și spune că va respecta regulile. Masca nu poartă fiindcă are scutire de la medic.,1
TVR,Se caută miniștri pentru Cabinetul Cîțu,"Potrivit informațiilor de până acum, Apărarea, Externele și Energia, desprinsă din Ministerul Economiei, își vor păstra titularii: Nicolae Ciucă, Bogdan Aurescu și Virgil Popescu.",1
TVR,Camera Deputaților: S-a deschis Centrul de primire pentru deputații nou aleși,"Totodată, conform art. 4 alin.(1) din Legea nr. 176/2010 privind integritatea în exercitarea funcţiilor şi demnităţilor publice, pentru modificarea şi completarea Legii nr. 144/2007 privind înfiinţarea, organizarea şi funcţionarea Agenţiei Naţionale de Integritate, cu modificările ulterioare, deputaţii pot depune declaraţiile de avere şi interese, termenul fiind însă de 30 de zile de la validare.",1
TVR,"Depășiți de rigorile legii. Un consilier local a lăsat pe altcineva să voteze în locul lui, iar un consilier județean, infectat cu noul coronavirus, și-a scurtat zilele de izolare","În imaginile transmise pe pagina de internet a primăriei s-a putut însă observa că, la un moment dat, consilierul PSD Gheorghe Bezman se ridică, iar în locul lui se așează un alt bărbat care a votat aproape 30 de minute o serie de proiecte. Totul până când a fost observat de un consilier PNL.",1
TVR,"Sociologul Mirel Palada, 9 luni de închisoare cu amânarea executării pedepsei pentru că l-a lovit pe Mihai Goţiu",Decizia nu este definitivă şi poate fi atacată cu apel.,1
TVR,"Klaus Iohannis: De Crăciun, de Anul Nou, dacă vreți să vă fie bine, stați acasă cu familia. Cei ce nu înțeleg de vorba bună vor avea surpriza neplăcută să fie amendați",Președintele a mai spus că vor fi suplimentate dispozitivele Ministerului de Interne.,1
TVR,"Ciolacu, scrisoare către Iohannis: Vă cer să fiți român! Liderul PSD: Sunt indignat pentru cum sunt alocați banii către administrațiile locale. Comunități întregi nu primesc niciun leu, pentru că au îndrăznit să nu voteze PNL și USR",El spune că este „un abuz intolerabil comis de un partid care tocmai a fost sancționat sever prin vot pentru modul catastrofal în care a guvernat”.,1
TVR,Cristian Popescu Piedone face peste 160 de angajări la Primăria Sectorului 5,"Primăria sectorului 5 va avea peste 800 de angajați. Directorul de Resurse Umane spune că s-au înființat două servicii pentru pază, un serviciu de accesare fonduri europene și unul de politici de dezvoltare durabilă.",1
TVR,PSD: Cadoul lui Orban de Crăciun pentru antreprenori sunt executările silite,"„Primul efect dur al inconștienței declanșate de lupta pe ciolan a Coaliției pierzătorilor se va vedea exact de Crăciun! Românii cu venituri afectate de pandemie vor avea conturile poprite de la ANAF, în lipsa unui Guvern care să amâne termenul de la care se reiau executările silite. Demisia premierului Orban şi blocarea negocierilor unui nou Guvern a lăsat țara pe mâinile unui Guvern interimar, care nu poate emite ordonanțe de urgență. Drept urmare, măsura nu poate fi prelungită în timp util, iar suspendarea executării silite încetează chiar pe 25 decembrie 2020”, scriu social-democrații.",1
TVR,"Acord pentru formarea Guvernului: Florin Cîțu - propus premier, PNL va avea șefia Camerei Deputaților, USR PLUS șefia Senatului. Cum se împart ministerele","ACTUALIZARE 19.10 Preşedintele PNL, Ludovic Orban, a anunţat vineri că PNL, USR PLUS şi UDMR au convenit asupra structurii Guvernului şi a funcţiilor de conducere din Parlament. Declarațiile liderilor coaliției PNL – USR PLUS – UDMR:",1
TVR,"Andrei Cazacu, numit la conducerea Administrației Fondului de Mediu","Anterior numirii, Andrei Cazacu a ocupat funcția de secretar de stat pentru mediu în cadrul Ministerului Mediului, Apelor și Pădurilor.",1
TVR,Guvernul a aprobat astăzi strategia națională de vaccinare anti-COVID,În ședința de guvern de joi a fost aprobată hotărârea pentru modificarea Hotărârii Guvernului nr. 1031/2020 privind aprobarea Strategiei de vaccinare împotriva COVID-19 în România,1
TVR,Partidele discută vineri împărțirea celor mai importante funcții. Toate variantele rămân pe masă,"Dacian Cioloș, propus de USR PLUS pentru funcția de prim ministru, a lipsit de la discuții.",1
TVR,Kelemen Hunor: Preşedinţia Senatului şi Camerei Deputaţilor să revină formaţiunilor care nu vin cu premierul,"Potrivit acestuia, aici prima opţiune ar reveni USR PLUS, fiindcă a obţinut mai multe mandate.",1
TVR,"Se caută prim ministru. Președintele desemnează orice nume susținut de o coaliție, PNL merge cu două variante la negocieri, USR PLUS respinge varianta Orban premier","Președintele spune că desemnează pe oricine susținut de o coaliție guvernamentală. Klaus Iohannis a admis că a discutat cu Ludovic Orban despre posibila sa desemnare ca prim ministru. Potrivit unor surse, chiar fostul premier demisionar ar fi făcut propunerea, în contextul în care funcția de președinte al Camerei Deputaților era disputată între el și liderul USR, Dan Barna.",1
TVR,"Ludovic Orban: Reiterez solicitarea către partenerii noştri să ne respectăm reciproc, să evităm declanşarea unui război mediatic",Orban a spus că este convins că în perioada următoare va exista mai multă înţelepciune şi respect faţă de parteneri.,1
TVR,USR PLUS: Un eventual nou guvern condus de Ludovic Orban nu răspunde aşteptărilor electoratului de centru-dreapta,"""Ambele variante de premier propuse de partide la consultările cu Preşedintele României, Dacian Cioloş din partea USR PLUS şi Florin Cîţu din partea PNL, au susţinere din partea noastră. Considerăm că un eventual nou guvern condus de Ludovic Orban, având în vedere demisia din funcţia de premier şi neîndeplinirea angajamentelor luate faţă de USR PLUS, nu răspunde aşteptărilor electoratului de centru-dreapta care îşi doreşte un nou început şi o guvernare cu mandat reformist"", precizează sursa citată.",1
TVR,"Fostul președinte al Consiliului Județean Constanța, Nicușor Constantinescu, audiat la DNA într-un dosar privind herghelia din Mangalia","În plus, lucrările de modernizare s-au făcut în baza unui simplu protocol.",1
TVR,Klaus Iohannis: AUR este o formațiune despre care nu prea se știe ce vrea și ce face în politică,"Întrebat ce părere are despre intrarea AUR în Parlament, Iohannis s-a limitat să spună doar: „Este o formațiune despre care nu prea se știe ce vrea și ce face în politică”.",1
TVR,"Klaus Iohannis: Să se formeze o majoritate și să vină cu un nume. Dacă vin cu o propunere de premier o voi accepta, că este Orban - accept, că este Cîțu - accept","Întrebat care este motivul pentru care partidele nu s-au înțeles până acum asupra formării unui guvern, Klaus Iohannis a răspuns: Motivul principal pentru care nu s-au înțeles până acum (...) este că au încercat unii să negocieze via media, o negocierea se face între partide și nu se comunica rezultate intermediare(...) Prin acest lucru nu se face decât să scadă încrederea publicului.",1
TVR,Ludovic Orban: Mergem la negocieri cu două variante. PNL vrea să propună premierul și șefia uneia dintre Camere,"Anunțul a fost făcut de președintele PNL, Ludovic Orban, la finalul ședinței partidului.",1
TVR,Preşedintele Klaus Iohannis a semnat decretul privind convocarea noului Parlament,"Preşedintele Klaus Iohannis a anunţat, luni, la Palatul Cotroceni, că va convoca pe 21 decembrie noul Parlament.",1
TVR,Vlad Voiculescu ar putea deveni luni viceprimar general al Capitalei,"Ședința a fost convocată luni, 21 decembrie. Al doilea viceprimar ar putea fi Stelian Bujduveanu, susținut de PNL.",1
TVR,Negocierile pentru formarea coaliției de guvernare se reiau mâine,"Urmează că PNL, USR-PLUS și UDMR să reia negocierile. În funcție de cum vor decurge, președintele va lansa invitația la o nouă rundă de consultări pentru desemnarea prim-ministrului.",1
TVR,"Preşedintele Klaus Iohannis merge la Chişinău la sfârşitul acestui an, anunță președintele ales al Republicii Moldova, Maia Sandu","Preşedintele ales al Republicii Moldova a avut luni o întrevedere cu ambasadorul României, Daniel Ioniţă, în cadrul căreia a subliniat necesitatea de a restabili cooperarea bilaterală firească între cele două ţări şi de a intensifica cooperarea moldo-română în mai multe domenii, pentru ca cetăţenii să simtă beneficii cât mai curând.",1
TVR,"Camera Deputaţilor: Pedeapsă cu amendă în cazul unor infracţiuni de evaziune fiscală, dacă se achită prejudiciul","În 19 decembrie 2018 legea a fost adoptată de Camera Deputaţilor, iar în data de 21 decembrie 2018 deputaţi din PNL, PMP şi USR au sesizat Curtea Constituţională care a decis, prin Decizia nr.147/2019, să accepte obiecţiunile de neconstituţionalitate.",1
TVR,Călin Popescu-Tăriceanu a fost trimis în judecată pentru abuz în serviciu și complicitate la uzurpare de calități oficiale,"„Ca să mai mute atenția de la  PNL-USR-UDMR, argații dlui Iohannis de la Parchetul General au decis să mă trimită în judecată pentru un inventat abuz în serviciu. Acuzația este că nu am supus votului plenului Senatului solicitarea ANI de încetare a mandatului unui coleg senator. Procuroarei care m-a anchetat i-a fost prea greu să citească și Regulamentul Senatului care prevede clar modul în care se realizează încetarea mandatului unui senator: solicitarea ANI este trimisă Comisiei Juridice pentru raport, raport care este înaintat Biroului Permanent al Senatului, cel care decide punerea pe ordinea de zi a plenului. Până la data demisiei mele din funcția de Președinte al Senatului, Comisia Juridică nu a venit cu acest raport în Biroul Permanent! Foarte simplu și clar”, a scris pe Facebook Călin Popescu Tăriceanu.",1
TVR,"Negocierile politice sunt în impas și vor fi reluate de PNL, USR-PLUS și UDMR. Dan Barna l-a propus pe Cătălin Drulă la șefia Camerei Deputaților","Anunțul lui Dan Barna că îi cedează colegului său Cătălin Drulă postul de președinte al Camerei și că dorește să fie vicepremier, alături de ceilalți lideri, a împotmolit și mai rău negocierile.",1
TVR,"Președintele Klaus Iohannis, întâlnire cu Ludovic Orban după prima rundă de consultări cu partidele. Variantele liberalilor",VEZI și USR-PLUS anunță că revine la negocieri. Dan Barna îl propune pe Cătălin Drulă pentru șefia Camerei Deputaților,1
TVR,"Premierul interimar, Nicolae Ciucă, despre perioada sărbătorilor: Aş recomanda să facem în aşa fel încât să limităm deplasările, să limităm expunerea la riscul răspândirii acestui virus","Întrebat dacă autorităţile sunt pregătite şi pentru creşterea numărului de cazuri de COVID-19 de sărbători, el a spus: ""Suntem pregătiţi şi pentru această ipoteză, pentru acest scenariu"".",1
TVR,"Președintele PSD, Marcel Ciolacu, despre consultările pentru formarea unui executiv: Fie guvern minoritar, fie unul de uniune națională","Președintele PSD a spus că actuala criză politică a fost determinată de ""obsesia președintelui de a organiza alegeri indiferent de context"".",1
TVR,"Președintele Iohannis, după consultările cu partidele: Nu sunt încă întrunite condițiile pentru desemnarea unui candidat pentru a forma un nou guvern. Convoc noul Parlament pentru 21 decembrie","După consultări, președintele Iohannis a declarat că, în acest moment, nu sunt întrunite condițiile pentru formarea unui guvern și a anunțat că intenționează să convoace noul Parlament pentru data de 21 decembrie.",1
TVR,"Negocierile pentru noul Guvern, blocate după șase ore de discuții la nivelul conducerilor PNL, USR-PLUS și UDMR, reluate duminică","Într-un comunicat comun, cele trei formațiuni politice anunță că echipele de negociere ale PNL, USR-PLUS și UDMR au avut o primă rundă de discuții pentru constituirea noii majorități parlamentare.",1
TVR,Negocieri pentru formarea guvernului. Ce condiții pun partidele,Mâine dimineață va avea loc prima întâlnire între cele 3 formațiuni.,1
TVR,"Preşedintele UDMR, Kelemen Hunor, despre viitoarea coaliție: În primul rând trebuie să avem încredere unii în alții","Liderul UDMR consideră că trebuie să existe şi o împărţire a puterii în interiorul coaliţiei, atât la nivelul Legislativului, cât şi la nivelul Guvernului.",1
TVR,"Guvernul a aprobat prelungirea stării de alertă cu 30 de zile, din 14 decembrie","„Nu sunt condiții suplimentare introduse pentru reglemntarea stării de alertă, singura chestiune rămasă în analiză a fost reglementarea transportului de persoane pe sistem telecabină care va fi reglementat printr-un ordin comun al Ministerului Sănătății și al Ministerului Economiei”, a anunțat după ședința de Guvern șeful Cancelariei premierului, Ionel Dancă.",1
TVR,PSD îl propune pentru funcția de premier pe Alexandru Rafila. Ciolacu: E cazul ca președintele României să recunoască faptul că a pierdut aceste alegeri,"„După ce am văzut în situația de urgență, imagini cum în biroul primului-ministrului se fuma și se consuma alcool fără respectarea regulilor, acum Ludovic Orban ne-a povestit cum în biroul președintelui se stabilea primul-ministru nu după criterii profesioniste, ci pe bilețele, într-un mod total superficial”, spune Ciolacu.",1
TVR,Varujan Pambuccian: Vom discuta cu preşedintele Klaus Iohannis  prioritățile minorităților naționale pentru următorii patru ani,"El a subliniat că, pentru a se discuta susţinerea unei coaliţii de guvernare, trebuie constituit noul grup al minorităţilor naţionale din Parlament.",1
TVR,Ciucă: Vom prelungi starea de alertă cu măsurile și indicatorii prevăzuți anterior,El a fost întrebat dacă autoritățile vor impune noi restricții de sărbători.,1
TVR,"Au început negocierile pentru formarea unui nou guvern. Luni, 14 decembrie, au loc consultări la Cotroceni cu președintele Iohannis",Consultările vor avea loc  după următorul program:,1
TVR,"Florin Cîțu, considerat de colegi un om de partid. Joi urmează să aibă loc prima rundă de negocieri cu USR PLUS și UDMR","În cazul în care aceștia convin asupra guvernării, urmează ca luni, cel târziu, să înceapă consultările la Palatul Cotroceni.",1
TVR,Preşedintele Klaus Iohannis participă la reuniunea Consiliului European de la Bruxelles,"Klaus Iohannis a subliniat că tranziţia către o economie verde trebuie să fie echitabilă şi acceptabilă la nivel social, astfel încât să conducă la progresul economic al statelor şi să nu adâncească diferenţele dintre acestea.",1
TVR,"Rezultatele finale ale alegerilor parlamentare 2020: PSD, PNL, USR PLUS, AUR și UDMR vor forma viitorul Parlament","Numărul total al voturilor valabil exprimate este de 5.901.915, prezența la vot fiind de 33.24 % din numărul total al alegătorilor înscriși în listele electorale permanente.",1
TVR,"Florin Cîțu, validat de BPN al PNL ca propunere pentru funcția de premier.  ”Obiectivul principal este să formăm această majoritate parlamentară, pentru a da cât mai repede un guvern”","Ludovic Orban, președintele PNL, a spus că a fost convocat Biroul Politic Național al Partidului pentru a decide propunerea pentru funcția de prim-ministru.",1
TVR,"IMM-urile cer înființarea unui Minister al Antreprenoriatului, Turismului și Digitalizării","Conform acestuia, existenţa unui Minister al Antreprenoriatului, Digitalizării și Turismului este necesară pentru dezvoltarea politicilor de susținere a IMM-urilor, implementarea programelor naționale de finanțare a IMM-urilor și a programelor de ajutor de stat, pentru implementarea Programului România Tech Nation și punerea în aplicare a Programului strategic de susținere a Centrelor de Depozitare, Colectare și Distribuție a produselor agro-alimentare românești.",1
TVR,"Liderul deputaţilor PSD, Alfred Simonis: Preşedintele Klaus Iohannis ar merita să fie suspendat pentru ce a făcut în ultimul an","El a adăugat că alegerile parlamentare ar fi trebuit amânate, iar ""adevăratele obiective ale clasei politice să fie cu totul altele"".",1
TVR,"Ministrul Afacerilor Interne, Marcel Vela: În ziua alegerilor au fost constatate 34 de contravenții și 59 de infracțiuni. Sunt cercetate 48 de persoane","- MAI a fost la datorie în această perioadă, inclusiv în ziua votului pentru ca procesul să se desfășoare transparent, democratic și cu respectarea legii, inclusiv cu respectarea măsurilor luate pentru prevenirea răspândirii pandemiei de covid-19",1
TVR,Liberalii au trei propuneri pentru funcția de premier,"""Preşedintele îl va alege din lista celor trei cu care a plecat fostul premier, preşedintele PNL. Dânsul a plecat spre Cotroceni şi va veni cu numele dintre cele trei, care va fi validat de către Biroul Permanent Naţional al PNL (...), urmând ca premierul să stea de vorbă cu celelalte două forţe politice, respectiv USR PLUS şi UDMR pentru a constitui echipa. (...) Până pe 22 putem avea un Guvern care să fie în pâine şi să treacă la administrarea treburilor ţării"", a afirmat Rareş Bogdan la sediul PNL.",1
TVR,"Un deputat PSD, bolnav de COVID-19, a murit","Avea 50 de ani, era deputat PSD de Buzău la primul mandat și membru în comisia de sănătate a Camerei.",1
TVR,Eugen Tomac demisionează din funcția de președinte al PMP,"„Considerăm că în democrație este absolut esențial să privim cu realism spre realitate”, a spus Tomac.",1
TVR,"Studiu: 6 țări din 10 au luat măsuri îngrijorătoare din punct de vedere democratic, pe timpul pandemiei","Pentru regimurile considerate democratice, proporţia este de 43%, în timp ce pentru regimurile autoritare ea ajunge la 90%, conform ONG-ului cu sediul la Stockholm şi specializat în analizarea situaţiei democraţiei în lume.",1
TVR,CCR dezbate sesizarea Guvernului privind acordarea unui stimulent de risc personalului din învăţământ în contextul pandemiei,"Proiectul de lege, adoptat de Camera Deputaţilor pe 13 octombrie, prevede acordarea unui stimulent de risc cadrelor didactice, precum şi personalului didactic auxiliar şi personalului nedidactic din învăţământul preuniversitar şi universitar de stat, din învăţământul particular acreditat şi din unităţile de învăţământ preuniversitar înfiinţate în structura instituţiilor de învăţământ superior, în cuantum de 2.000 de lei lunar, respectiv de 1.500 de lei lunar, pe durata stării de alertă şi a stării de urgenţă, pentru implicarea şi expunerea în faţa riscului răspândirii SARS-CoV-2.",1
TVR,"Marcel Ciolacu: Voi avea o discuție cu colegii mei. Dacă nu suntem invitați ca partid câștigător, să nu mergem la consultările de la Cotroceni","Președintele PSD, Marcel Ciolacu, a declarat că reprezentanții partidelor de dreapta și președintele României, Klaus Iohannis, nu țin cont de rezultatul votului de dumincă, dar ar trebui să recunoască eșecul politic total sancționat prin vot de către români.",1
TVR,Cum va arăta viitorul Parlament. Câte mandate revin fiecărui partid,"La Camera Deputaților vor fi 329 de aleși. PSD va avea 110 deputați, PNL  - 93 de deputați, iar USR PLUS - 55 de dputați. AUR, noul partid intrat în Parlament va avea 33 de deputați, UDMR - 21 și Minoritățile Naționale - 17 aleși.",1
TVR,"Orban, după discuțiile cu Iohannis: Am făcut o analiză a alegerilor şi am discutat paşii pentru formarea unei majorităţi parlamentare","""El este baza acţiunii comune, mai ales că va fi vorba de un guvern de coaliţie, programul de guvernare va fi baza acţiunii comune a guvernului susţinut de partidele din coaliţie. (...) Până acum nu s-au deschis discuţii oficiale"", a spus Orban.Întrebat despre afirmaţiile venite de la reprezentanţi ai USR şi UDMR care nu ar fi, neapărat, de acord cu ""o persoană, un cadru militar"" ca propunere de premier, cu referire la Nicolae Ciucă, Orban a replicat: ""Îşi dau cu părerea fără să fi luat noi, încă, o decizie de propunere a unui premier"".""Deci, când se va lua o decizie instituțională în PNL, în forurile statutare, o vom prezenta"", a adăugat liderul PNL.Fiind întrebat dacă în discuţiile cu şeful statului acesta ar fi menţionat că ar prefera pe cineva anume ca propunere de prim-ministru, Orban a spus: ""Nu am discutat aceste aspecte"".",1
TVR,Prima zi de lucru a premierului interimar. Nicolae Ciucă și-a anunțat planurile pentru perioada următoare într-o declarație de presă care a durat un minut și jumătate,"Chiar din prima sa zi de mandat interimar, Nicolae Ciucă a început să facă schimbări în guvern. I-a cerut demisia secretarului general al Guvernului, un apropiat al lui Ludovic Orban, o funcție importantă în Executiv. De asemenea, i-a convocat pe miniștrii săi la o discuție informală, înainte de a merge la Palatul Cotroceni.",1
TVR,Partidele de dreapta care vor forma coaliția de guvernare negociază dur deja portofoliile de ministru,Liberalii au stabilit ferm și ministerele la care nu renunță.,1
TVR,Dragoş Condrea este noul secretar general al Guvernului,"Condrea îl înlocuieşte în funcţie pe Antonel Tănase, care a demisionat marţi de la conducerea Secretariatului General al Guvernului, la cererea premierului interimar.",1
TVR,"Iohannis: E absolută nevoie de concentrare maximă pe gestionarea pandemiei. În câteva zile - se vor livra 300 de ventilatoare, în mai puțin de o săptămână - va veni prima tranșă din cele 3 milioane de teste rapide","Şeful statului a subliniat nevoia de ""concentrare maximă pe gestionarea pandemiei"". El a punctat şi necesitatea respectării măsurilor sanitare și că se lucrează pentru extinderea capacităţii spitalelor.",1
TVR,BEC a decis renumărarea voturilor exprimate la alegerile parlamentare în mai multe secţii din Capitală,"Oficiul electoral al Sectorului 3 a solicitat desigilarea sacilor conţinând buletinele de vot întrebuinţate în vederea renumărării voturilor aferente procesului-verbal de stabilire a rezultatelor pentru Senat în cadrul Secţiei 479, întrucât ""există un dubiu rezonabil privind numărul de voturi valabil exprimate pentru Alianţa USR PLUS ca urmare a unei corecturi olografe, dubiu ce nu poate fi lămurit prin intermediul corelaţiilor din cadrul procesului-verbal"".",1
TVR,"Rezultate parțiale BEC, după centralizarea a 99,03% dintre voturi. Senat: PSD - 29,64%, PNL - 25,59%; Camera Deputaților: PSD - 29,24%, PNL - 25,17%","PSD a obținut la alegerile parlamentare  29,64% dintre voturile exprimate pentru Senat şi 29,24% pentru Camera Deputaţilor, este urmat de PNL, care a obţinut 25,59% la Senat şi 25,17% la Camera Deputaţilor, potrivit datelor prezentate marţi de Biroul Electoral Central, după centralizarea proceselor verbale din 99,03% dintre secţiile de votare.Pe locul al treilea se situează Alianţa USR PLUS, care a obţinut 15,55% la Senat şi 15,04% la Camera Deputaţilor.Partidul pentru Unirea Românilor (AUR) are 9,09% voturi la Senat şi 8,99% la Camera Deputaţilor, iar UDMR a obţinut 5,96% la Senat şi 5,82% la Camera Deputaţilor.",1
TVR,Antonel Tănase a demisionat din funcţia de secretar general al Guvernului la cererea premierului interimar Nicolae Ciucă,"""Le mulţumesc funcţionarilor Guvernului care şi-au făcut treaba repede şi bine. (...) Am avut un an plin de evenimente, an în care România a trecut prin cele mai grele momente din ultimii 30 de ani. Cu speranţa că mi-am făcut datoria aşa cum trebuia, mulţumesc încă o dată echipei Guvernului Orban pentru încrederea acordată şi, dragii mei, nu ne oprim aici. Voi lucra pentru Noul Bucureşti, aşa cum mi-am asumat în campania electorală"", a transmis el.",1
TVR,"Ludovic Orban, despre demisie: Am considerat că e un gest de onoare și de demnitate","Întrebat dacă preşedintele Klaus Iohannis i-a cerut demisia, el a replicat că demisia se dă ""din decizie personală"". ""Este o decizie personală pe care am luat-o eu"", a precizat liderul PNL.",1
TVR,"Premierul interimar Nicolae Ciucă întâlnire la ora 15.00 cu președintele Iohannis, cu ministrul Sănătății și cu Raed Arafat","Marți dimineață, ministrul apărării naționale, Ionel Nicolae Ciucă, a preluat exercitarea mandatului de prim-ministru interimar. Ciucă a fost numit premier interimar de președintele Iohannis, după demisia lui Ludovic Orban.",1
TVR,"Nicolae Ciucă, premier interimar: Ne vom axa pe gestionarea pandemiei și punerea în aplicare a strategiei de vaccinare","„Urmare a deciziei României Klaus Iohannis, începând de ieri (luni - n.r.) am preluat conducerea interimară a guvernului României până la formarea noului Executiv. În perioada următoare vom continua să focalizăm atenția guvernului pe prioritățile legate de gestionarea pandemiei COVID-19, punerea în aplicare a strategiei de vaccinare, vom continua măsurile economice în vederea sprijinirii celor afectați de această criză și de asemenea ne vom focaliza atenția pe ceea ce înseamnă finalizarea anului financiar 2020 și pregătire a anului financiar 2021”, a anunțat Nicolae Ciucă.",1
TVR,Reacții după demisia lui Ludovic Orban. Dâncu: Se încearcă să se simuleze că acest guvern a plătit pentru greșelile de guvernare. Cioloș: Un semnal şi o nevoie să intrăm într-o nouă fază,"A fost un gest care arată recunoașterea faptului că românii au taxat întreaga politică guvernamentală din acest an, pentru că premierul a amestecat prea mult discuția electorală cu guvernarea, este de părere Vasile Dâncu.",1
TVR,"AUR, surpriza alegerilor, devine a patra formațiune ca pondere în Parlament",Adevărata consacrare vine însă odată cu inițiativele sale unioniste. Face din unirea Basarabiei cu România un adevărat țel și fondează acțiunea Platforma Civică 2012.,1
TVR,"ALEGERI PARLAMENTARE | PSD este pe primul loc, dar are nevoie de aliați pentru majoritate. Președintele Iohannis va convoca partidele la discuții","În mijlocul acestui tablou conturat de votul românilor, social-democrații revendică victoria și vor să preia guvernarea. Au deja o lista cu propuneri pentru funcția de prim-ministru. Alexandru Rafila este o variantă, spunea liderul PSD, Marcel Ciolacu.",1
TVR,"OSCE: Pozițiile politice ale președintelui României, o încălcare a standardelor internaționale","Potrivit prezentării făcute de şefa Misiunii Speciale ODIHR (Biroul pentru Instituţii Democratice şi Drepturile Omului) pentru Evaluarea Alegerilor din România, faptul că numeroase posturi de ştiri au preluat conferinţele de presă ale Klaus Iohannis a adus un avantaj Partidului Naţional Liberal.",1
TVR,"Sorin Grindeanu: „Ludovic Orban a declarat în urmă cu o săptămână că partidul care câștigă alegerile dă premierul""",El apreciază că românii au dat duminică „un vot de blam la adresa președintelui Iohannis și a guvernului său de incompetenți”.,1
TVR,"George Simion, copreşedintele AUR: Ne opunem constituirii şi funcţionării formaţiunilor politice pe criterii etnice. Președintele UDMR, Kelemen Hunor, despre AUR: Nu era nevoie de o astfel de forță în Parlament","La rândul său, Alianţa pentru Unirea Românilor (AUR) se opune constituirii şi funcţionării formaţiunilor politice pe criterii etnice şi susţine că UDMR nu îşi are locul în Parlamentul României.",1
TVR,"Klaus Iohannis: Partidele de centru dreapta au obținut peste 50% din voturi. Se cristalizează rapid deja o coaliție de centru-dreapta. Peste câteva zile, voi convoca consultări cu partidele","Președintele a afirmat că trebuie să fim foarte sinceri: participarea la vot a fost redusă și „este foarte clar că sunt mulți români care fie nu au primit suficientă informație despre aceste alegeri, fie sunt nemulțumiți de mine, de partide, de întreagă clasa politică sau de anumite măsuri luate. Eu văd aceste lucruri și este important ca noi toți politicienii să vedem aceste lucruri, să le analizăm și să venim în întâmpinarea românilor care nu au mers la vot”.",1
TVR,"Cioloș: Nu sunt rezultatele așteptate, dar nu alegătorii sunt responsabili. E nevoie de un nou început după aceste rezultate","Copreședintele USR PLUS a prezentat un document, „Revoluția bunei guvernări”, respectiv pașii concreți pentru a negocia formarea coaliției de guvernare USR PLUS - PNL.",1
TVR,"Alegeri în Diaspora. Prezență mare la vot în Italia, Spania, Republica Moldova, Germania și Marea Britanie","Prezența a fost modestă, cu un ritm mai susținut în a doua zi, în Italia, Spania, Republica Moldova, Germania și Marea Britanie.",1
